region,week,ad_spend_tv,ad_spend_digital,ad_spend_outdoor,ad_spend_retail,avg_temp,holiday,pepsi_spend,sales_volume,total_spend,roi
Canada,2024-01-01,170.62014479656284,187.8817953401095,124.49157997898655,177.51481822587044,51.769940973750536,0,162.5871880029928,1845.077029838,660.5083383415295,2.793419738607395
Canada,2024-01-08,242.02383936321303,169.8168842349798,137.397141602365,179.57244593106304,46.9286184315019,0,301.8557225902606,1745.8833417208773,728.8103111316209,2.3955250290161936
Canada,2024-01-15,256.3751055079406,232.22558069588706,178.6709021299476,223.60407139529988,60.184220306521794,0,257.4693802906877,1864.34898463542,890.8756597290752,2.092715144111568
Canada,2024-01-22,238.2135246608832,223.9306127358944,98.42348062575748,143.51282386013654,49.20268529056561,0,276.842045503079,1835.967118284002,704.0804418826717,2.6076098824371954
Canada,2024-01-29,209.78947360531578,165.9730971052554,73.8517480203862,174.65641168037112,58.049626887904196,0,251.03430732948192,1893.6891278421563,624.2707304113285,3.0334421198866957
Canada,2024-02-05,159.14700981740407,108.23001813444634,92.8878957129034,57.49587572104105,51.069426083866375,0,127.75929061827588,1898.701374648602,417.7607993857949,4.544948634338437
Canada,2024-02-12,148.74336360004506,162.96830875721344,76.69587947334963,101.16290148766942,26.58080921068457,0,193.449594347169,1720.4459812835873,489.5704533182776,3.5141948817019353
Canada,2024-02-19,262.54971785329076,278.7208509103664,104.10428525535343,235.34414149401286,58.04834763319329,0,254.1108303102298,2044.6000356213467,880.7189955130235,2.3215123621017804
Canada,2024-02-26,167.66941321606495,127.28300174083675,77.4223693043298,84.61032494695175,46.35176241342669,0,128.7949383224246,1905.9048151997602,456.9851092081833,4.170605949288185
Canada,2024-03-04,181.20446229322096,161.1156547047666,104.51230436862069,121.32675179158598,44.48045229099222,0,234.17645299152346,1867.6332545919963,568.1591731581942,3.2871655388585723
Canada,2024-03-11,167.6568650581112,220.4844567776904,58.811311326747166,121.5217087492277,47.81348347489577,0,156.63427199014455,1860.4096533676202,568.4743419117765,3.2726361001818858
Canada,2024-03-18,192.2134974469828,166.96500279359913,82.18813468287205,135.8334083182988,41.55016838042933,0,230.7042408353414,1845.7430880245504,577.2000432417527,3.1977528581914623
Canada,2024-03-25,202.07286282609954,184.55062572307926,70.42680278803168,197.3124341532028,47.270288603889455,0,209.83780715741958,1965.8725248056314,654.3627254904133,3.0042550533915344
Canada,2024-04-01,310.6315955173936,237.16475814224577,147.24213465438666,123.48912617939192,39.08123933656908,0,281.27610265413665,1972.1851322504513,818.527614493418,2.4094301735574617
Canada,2024-04-08,169.36596166396365,137.60327089302882,110.74096949899335,101.76832823517859,57.74272258734371,0,211.35197528795467,1969.3842107394887,519.4785302911644,3.7910791224339175
Canada,2024-04-15,134.94039923662248,134.2144744577144,98.36206519492201,103.35746751320877,43.8641188637895,0,144.0591242763139,1812.1943684057512,470.8744064024677,3.848572663464799
Canada,2024-04-22,146.7273191969278,112.01293655352055,86.28041631222119,89.37266276612306,41.17416157277567,0,133.8812957333841,1845.6076603851832,434.3933348287926,4.248701608445701
Canada,2024-04-29,312.6087425392014,292.5435320646508,105.63342824478131,121.84512296931463,35.75074184280726,0,214.97424746787163,1997.6235146067984,832.6308258179481,2.399170740098892
Canada,2024-05-06,229.1558890788057,162.8368833996797,172.54185132914506,155.8920701042048,47.68775789148641,0,301.65078704541145,1776.0923192879588,720.4266939118352,2.465333856029097
Canada,2024-05-13,133.54387533941602,142.9511776568587,87.72667427263613,88.97045567188324,46.87107100125092,0,83.91572191021625,1793.882714057572,453.1921829407941,3.9583266913761577
Canada,2024-05-20,272.17886605036955,286.33229721623576,99.18941000115359,125.66527193086831,48.88424613677506,0,351.260402564496,1851.560976390341,783.3658451986273,2.3635967635541553
Canada,2024-05-27,313.9949402634295,236.7058877679624,207.16330304575519,224.4946109351902,34.72748112494871,0,278.8178421603132,1957.4999273308265,982.3587420123372,1.9926528299844282
Canada,2024-06-03,249.00767787433858,264.42001645143154,182.78515411269387,177.95526942486336,28.98818801188427,0,276.764815424232,1933.114224018323,874.1681178633272,2.2113758034819546
Canada,2024-06-10,276.55605139403116,227.7347619397141,188.9591946454579,245.93918916562322,51.255913025065595,0,369.9655622129491,1850.4645192564367,939.1891971448265,1.9702787520149554
Canada,2024-06-17,158.77712479670134,161.129679822739,98.48194282135823,120.81114938378687,59.84641861876507,0,114.53630705589893,1722.574545134319,539.1998968245855,3.1946863404069106
Canada,2024-06-24,249.93028876914087,182.26711668443397,100.44600327213303,187.37421996214945,34.73646377610104,0,263.31665013685216,1846.8501026480576,720.0176286878574,2.565006784644582
Canada,2024-07-01,172.4618278472817,216.36561796972745,77.90039599387104,77.32587922953782,60.89441283561699,0,208.9454876770833,1762.5536607912727,544.053721040418,3.2396684235899778
Canada,2024-07-08,290.83686770262176,214.47772378120044,172.88873395877746,164.77373020130048,47.839110587363805,0,350.7687677656991,1706.3495624347536,842.9770556439001,2.0241945507418047
Canada,2024-07-15,292.09894987266784,279.4076778108407,100.70217563679013,122.54025976061249,44.9293709544917,0,298.0885941428606,1729.4911769466023,794.7490630809111,2.1761474876636977
Canada,2024-07-22,259.2121184804231,223.70114749741452,132.58098351357881,218.37436250353903,41.02451303454222,0,285.07930220878853,1888.5769419318904,833.8686119949555,2.2648375472649587
Canada,2024-07-29,213.1510017414943,245.4165742279848,159.7817770357287,112.6776810697962,31.154819805750037,0,257.0647111614077,1959.0124480590805,731.027034075004,2.679808484152563
Canada,2024-08-05,104.50654339287186,116.46526779204879,93.75292513395226,73.57283243657561,54.877285159246,0,133.0182390916427,1807.823371812879,388.29756875544854,4.655767940054896
Canada,2024-08-12,214.16490340381128,240.97397690388334,110.06869049346271,137.61298700757868,37.24393638562397,0,259.0218446856289,1852.7765840258294,702.820557808736,2.636201464855329
Canada,2024-08-19,319.0114947712268,226.65519434918087,206.69422730277492,157.87437872377168,37.201933242623994,0,281.75221372725724,1978.0967747234092,910.2352951469543,2.1731708111846535
Canada,2024-08-26,296.9809682293314,226.89455078299798,206.78578020577368,145.15674358979726,54.91926309886955,0,414.9955982542888,1705.390384036324,875.8180428079004,1.947197135341935
Canada,2024-09-02,108.58667034102525,102.82442450587912,68.15612324125736,75.99540071671397,26.170165533282734,1,102.8969628167636,1967.7135859571395,355.5626188048757,5.53408452376422
Canada,2024-09-09,121.17753011010132,98.52146302715148,55.07497803479243,59.09735168668378,29.76402189331833,0,75.07817587022505,1739.0773240386368,333.871322858729,5.208825092098409
Canada,2024-09-16,104.50248203655059,100.82266045394292,55.213839000779984,54.21292656350202,44.818657564919185,0,93.01698639729713,1817.7645466732345,314.7519080547755,5.7752296337371
Canada,2024-09-23,261.89100852355676,287.34104982908474,112.15768773588451,143.7149181472906,47.93284429004852,0,183.90677059050495,1846.876622374026,805.1046642358166,2.2939584185952158
Canada,2024-09-30,281.83249839910076,313.1703212017388,94.45939375529991,200.3909309785375,49.847346479689236,0,196.48067968174033,1828.599810730653,889.853144334677,2.0549456080169897
Canada,2024-10-07,111.78767752831972,126.73812209926271,62.300931373746714,96.66700211829769,41.98201506603747,0,92.25032513810548,1805.8499111157241,397.4937331196269,4.543090269481679
Canada,2024-10-14,232.96731815397948,233.68835007342065,81.42570917710361,123.0033588954732,70.3036966864169,0,149.72818747928352,2087.750586391135,671.084736299977,3.1110088986704416
Canada,2024-10-21,279.62203002012,260.74323316262695,141.4882450415667,183.10672576669307,42.72107441234166,0,321.7917586654139,1945.4936221308885,864.9602339910067,2.249228976867758
Canada,2024-10-28,274.552201856166,205.84610912909883,185.9604139200343,143.67703906306758,42.69213847897278,0,180.98236997011074,1828.388851222194,810.0357639683667,2.25717052573693
Canada,2024-11-04,181.60488612866737,219.11981678886792,73.42355966576574,180.94763049656785,37.03013331186123,0,138.4976329300758,1712.2904973948303,655.0958930798689,2.6138013006686163
Canada,2024-11-11,190.7530549834458,224.49188296802905,143.95510816628416,93.2143573366472,46.23906816521071,0,128.628556467542,1701.47629004843,652.4144034544063,2.6079686178592114
Canada,2024-11-18,198.69272318791005,240.90997134280138,129.80453943660532,148.57098376163114,51.14961232046775,0,129.2564086893255,2029.279756829187,717.9782177289479,2.826380671057187
Canada,2024-11-25,169.565378801668,132.7955885445877,55.4897683642528,134.88798700757405,57.0357805453346,0,138.06035735459272,1746.4109471824959,492.73872271808256,3.544294098805168
Canada,2024-12-02,248.9316150303425,220.6788940847263,162.157309694492,170.81724888133223,30.10715735559782,1,263.2499559413107,1979.8699549059909,802.5850676908931,2.466866173578645
Canada,2024-12-09,251.89863868632077,172.62897005820906,138.9179426998345,116.99119229133795,42.54004661644299,0,345.54156595524466,1942.0782621124324,680.4367437357023,2.854164299608696
Canada,2024-12-16,269.8109576359209,207.87247914441394,132.35063427755344,150.5060769150299,49.467036108091435,0,350.8743980812087,1682.9394380708934,760.5401479729181,2.212821298857744
Canada,2024-12-23,206.73088664253177,159.52603111495236,154.14230637649734,172.38084563249234,50.870575345945355,0,268.9046096235873,1997.2371746288509,692.7800697664738,2.882931050978546
Canada,2024-12-30,276.8243188630146,302.60115421725976,108.12420447071804,111.51726467560599,45.065486578045395,0,205.08630117809227,1855.3812136443278,799.0669422265983,2.32193464101307
Central America,2022-01-03,167.55514556683502,170.22140066564603,166.9024274291596,92.45451234611828,72.80341097526849,0,174.49729888041742,1922.7298613235178,597.1334860077588,3.219933074224772
Central America,2022-01-10,120.43787330229573,159.4000002776643,85.38039902648859,68.21248474686553,89.14280735720484,1,78.42915106767217,1898.5891426804335,433.43075735331416,4.380374743762785
Central America,2022-01-17,256.44492323992574,274.69098310428626,125.47216011291279,132.8726277656704,71.81994368878875,0,181.81489166717165,1631.3696324951618,789.4806942227951,2.066383186356653
Central America,2022-01-24,252.9135348235521,229.15123537353844,175.7373451288319,183.65216736520526,73.68738585845753,0,188.38632930135742,1829.6061746738364,841.4542826911277,2.1743381813001355
Central America,2022-01-31,144.52764444994708,105.36567430909126,67.65877758231582,67.69716527657617,75.69974539749269,0,159.78769325670797,1818.3025423914958,385.24926161793036,4.71980798809367
Central America,2022-02-07,128.0803611200863,86.77330464724798,52.25956075717764,55.63623783968291,81.01823040543344,0,139.94468053400354,1587.0708763963778,322.7494643641948,4.917346275145188
Central America,2022-02-14,97.87673319211198,79.61286644628231,83.60849740215453,91.31151483081668,80.36908079002986,0,101.85175995645676,1720.654829769657,352.4096118713655,4.882542279799452
Central America,2022-02-21,231.80357550858463,226.19812714610438,154.25639470844882,183.19540010622967,69.24874721555398,0,185.53584603676137,1850.6389548759657,795.4534974693674,2.326520608386957
Central America,2022-02-28,202.1641559120639,257.8160095078306,137.80220635599724,108.56771935663619,68.67006280574046,0,181.32017284130293,1812.5587505571523,706.350091132528,2.5660911965778643
Central America,2022-03-07,205.20725694889308,198.53164386762796,99.9899197950208,126.29114027987646,80.39902957152084,0,138.99749934120368,1741.4000968749044,630.0199608914184,2.764039562192583
Central America,2022-03-14,158.59374261497953,164.1717432630259,47.515138381227636,84.5854166564313,81.15236583891233,0,123.88843333285796,1611.323509067155,454.86604091566437,3.5424132912263433
Central America,2022-03-21,181.32065840047164,164.45114573948663,56.221235461712325,141.7435069094973,70.06648875177127,0,239.0103972111252,1645.4382811011606,543.736546511168,3.026168264132609
Central America,2022-03-28,207.16464164595587,230.77947916058352,126.32240706041776,143.39970311405625,58.128119303215456,0,286.6647766466767,1707.781214253639,707.6662309810134,2.4132580296875275
Central America,2022-04-04,203.83769985764974,212.49800918325647,135.76290770135023,92.48498678362846,71.92683903991755,0,227.91657209673076,1780.87773985575,644.5836035258848,2.762834378836685
Central America,2022-04-11,311.84929985570983,234.17204109867504,169.21762905360984,228.9690107289495,80.23525798825858,0,415.8381412805543,1752.0822108087425,944.2079807369441,1.8556104656531935
Central America,2022-04-18,86.28912493979706,112.09079127735103,91.6972894672365,76.1747088699596,92.0541684641978,1,96.14278388210317,1817.3028147886857,366.2519145543442,4.961893010170288
Central America,2022-04-25,262.2103921086367,243.48705773358375,75.70362714156117,127.03481259226965,62.02042037659338,0,164.28980617585734,1754.0987677218507,708.4358895760513,2.4760162401873154
Central America,2022-05-02,174.138658847237,132.9978544968447,87.42520468157727,106.30254657740707,69.73428747169427,0,243.34311509925286,1725.6199750590279,500.864264603066,3.4452846749339936
Central America,2022-05-09,194.14972164992756,163.50609239575712,77.69684147535058,120.45771426071103,70.10596438474624,0,131.85908245320485,1724.2406714298982,555.8103697817463,3.102210331388684
Central America,2022-05-16,267.4644916045398,235.58075071406114,127.5157226062318,139.1854898678543,87.55805339431501,0,306.5446488599321,1650.1007140571735,769.746454792687,2.1436938147400615
Central America,2022-05-23,211.0537563202646,285.73447121953376,80.17659185417604,124.24061095119598,73.65058499541368,1,169.3218781063089,1885.3420576326207,701.2054303451704,2.688715711606163
Central America,2022-05-30,284.0623786918867,279.5409410656631,231.7608125495083,178.72733339181684,64.92673440627735,0,259.5150970828473,1825.6985513177374,974.0914656988749,1.8742578244516963
Central America,2022-06-06,119.90788397331094,139.2557411276868,51.73289927942519,51.476357919074985,79.58695282921819,0,133.90681141239145,1502.0269151000998,362.3728822994979,4.144976041167142
Central America,2022-06-13,105.1468594543447,110.67695252297959,91.96408165021786,94.9961122462601,69.95361479959054,0,99.80433484961236,1431.1051902823722,402.78400587380224,3.5530338082261315
Central America,2022-06-20,279.5664949424844,268.9126419284755,125.6040811938083,118.87655224877295,61.75612726642046,0,223.77532377911356,1853.2786924005684,792.9597703135412,2.3371660981839857
Central America,2022-06-27,198.54194152474597,215.1829216068064,170.98084819003535,91.00556945406278,65.0722669272385,0,172.24644113754405,1744.8554283037488,675.7112807756505,2.5822499608128866
Central America,2022-07-04,143.72119772222385,177.01922511461103,89.34266073884888,112.53963490765146,91.3404195442262,0,125.50288218850955,1787.9687897829886,522.6227184833352,3.421146319417037
Central America,2022-07-11,119.97165442985686,104.92951909580056,88.69942121883494,91.19690785919806,77.84209221649462,0,164.05633342428243,1534.6405766966313,404.7975026036904,3.791131533237479
Central America,2022-07-18,93.08865939776433,117.38374181710365,35.4527629113628,94.51523443563921,75.07760055452543,1,115.32664766259417,1876.0853218764964,340.44039856187004,5.510759973850593
Central America,2022-07-25,270.9245606976984,283.0233519916462,187.97022404454557,180.33986987596506,71.50106264187954,0,261.9404359958396,1765.9729019895428,922.2580066098552,1.9148360755154779
Central America,2022-08-01,144.7225301687521,125.73878739329723,103.99116342787967,69.55813962987992,76.92148842118799,0,109.96838943921195,1510.4347008644904,444.0106206198089,3.401798584808682
Central America,2022-08-08,158.01710433545392,127.15426198047737,60.90648787624401,126.57095539444033,76.80235946002495,0,197.33379645175881,1798.3483814982446,472.64880958661564,3.804830023947594
Central America,2022-08-15,143.46354326739862,108.53045051391916,50.58443069168828,108.97761090177359,76.92168828207326,0,104.1180894136108,1672.601584557484,411.55603537477964,4.064091984544329
Central America,2022-08-22,160.41261891742002,121.12489423398885,87.60057942005885,89.45576125582821,75.14845090277754,0,123.2562076983844,1627.6223421055886,458.5938538272959,3.549158647726977
Central America,2022-08-29,83.59536236560334,129.46046173614224,87.33133362688409,96.9960990106891,82.6879833830555,0,74.63483511659479,1635.3877498760946,397.3832567393187,4.115391683321223
Central America,2022-09-05,210.24382240843883,166.7665781892594,116.41602091640866,92.16085889772953,74.23104346000731,0,274.21650924209956,1465.0327733860045,585.5872804118364,2.5018179567624226
Central America,2022-09-12,148.6211741513878,91.47114772059811,63.995845371170546,101.1876241760125,64.22061164447362,0,104.84173603475375,1682.93744985166,405.27579141916897,4.152573347543056
Central America,2022-09-19,260.4393341801411,277.7607533882978,96.37281710476486,215.89140456023765,67.87577109099132,0,181.73127394894843,1762.6133950697365,850.4643092334414,2.0725307057958173
Central America,2022-09-26,151.2476987270376,126.1996603252841,44.080652297415675,109.16892128461657,54.20981306510288,0,150.518683404132,1583.776932891131,430.69693263435397,3.677242192564441
Central America,2022-10-03,221.8568380232393,198.23091898769994,146.6562495636765,180.8320600328288,94.26817116042392,0,182.17295772861183,1900.0095205663008,747.5760666074445,2.541560124026822
Central America,2022-10-10,250.62920758135763,215.63888453003952,94.8907275516516,210.09098081648,82.62754591952687,1,264.4093912245385,1771.7810978384455,771.2498004795286,2.2972856482255573
Central America,2022-10-17,264.22576697203095,271.5777947536524,142.0009833185467,113.98945428963239,65.69929504870763,0,254.0026997057226,1643.7665137764648,791.7939993338624,2.0760027420760556
Central America,2022-10-24,210.6381332387231,232.57885392019622,156.45348603302435,128.3094854976165,71.181551506029,0,199.67805930083668,1630.5921530984292,727.9799586895601,2.2398860485578
Central America,2022-10-31,197.5038886048573,186.61181961623822,66.65990665378182,71.84093588986975,67.63123525793566,0,136.19441083476886,1641.4080776968065,522.6165507647471,3.1407502791385515
Central America,2022-11-07,151.9397227011598,150.50459890238116,105.39746931259187,99.09869086498847,89.42547211374117,0,108.30867427961203,1727.246928553958,506.9404817811213,3.4071986567048738
Central America,2022-11-14,270.25862949079453,252.88532318570643,79.37291319710104,180.28846216768034,59.80122835729071,0,339.67803453050624,1708.053273845294,782.8053280412823,2.181964292602793
Central America,2022-11-21,314.33098212492916,230.6766132618678,179.8577941680226,177.2711710484873,75.1447605881878,0,411.36690203371535,1667.242809844391,902.1365606033069,1.8481046913001917
Central America,2022-11-28,243.42863968692288,163.65887607776736,88.75658117725106,131.32200691173685,72.91472157435152,0,191.76013834589588,1605.7934530166121,627.1661038536781,2.5603957917203606
Central America,2022-12-05,216.23717256106795,150.20238211953227,141.31495226893975,147.5984144603778,82.26838630709115,0,149.3698059743022,1897.8867517565332,655.3529214099178,2.89597664060678
Central America,2022-12-12,241.15952968636023,244.4812441779095,110.91007527816996,205.78993568368685,72.95990772275306,0,155.00126939672586,1986.4319593003713,802.3407848261265,2.475795817522658
Central America,2022-12-19,217.05175562622108,179.08375755479298,102.63909697502892,81.8092054322859,56.41791123344565,0,235.85670538046833,1650.3091021224725,580.5838155883289,2.8424993219112524
Central America,2022-12-26,114.83566591711799,107.43616106818807,67.18518335982816,66.40321863766809,71.4888216535756,0,134.61984956899937,1543.2242140908527,355.8602289828023,4.336602093754714
Central America,2023-01-02,173.1179691038389,149.51436125307356,81.93212883220417,101.79360888748398,64.27837782056675,0,155.50286801628977,1800.9337637499361,506.3580680766006,3.5566407988536195
Central America,2023-01-09,269.181327666936,265.67941025423045,195.5605207065687,217.96661651593712,74.7957954655656,0,307.87363851560707,1592.1083802697822,948.3878751436723,1.678752356496114
Central America,2023-01-16,131.34367342767698,143.0337661373019,60.955567792276106,61.163846062474335,88.34177036520326,0,153.7203079271932,1635.931970620197,396.4968534197293,4.1259645732633565
Central America,2023-01-23,244.20095782744426,219.2814517625687,150.2228687330557,174.3128396822548,56.60574755767722,1,329.24975950737144,1772.7502861294658,788.0181180053233,2.2496313798174503
Central America,2023-01-30,139.0549679538134,149.45442733101115,53.15061357743543,76.13407643192832,65.99777264600095,0,90.64978207645454,1528.338754023733,417.79408529418833,3.6581148652393156
Central America,2023-02-06,231.5449526904895,169.15262525918024,133.42679322645992,103.47056901546577,68.47307046216503,0,174.54631398094415,1662.7927985013152,637.5949401915955,2.6079140433605867
Central America,2023-02-13,80.31325264857144,132.05297137981805,43.449267395963325,103.60406795380128,70.18368904586788,0,52.59078755303869,1548.960021447051,359.4195593781541,4.309615270039749
Central America,2023-02-20,192.94594598174024,188.97472596747718,97.44690133585168,77.79019683523889,81.40125664105244,0,249.74829604820206,1683.8951471435666,557.157770120308,3.0222950077138124
Central America,2023-02-27,214.87308127130615,202.3381537041495,106.42292018480988,155.48504182876772,72.26455582438612,0,265.168364964773,1693.0569817532369,679.1191969890333,2.493018882781747
Central America,2023-03-06,184.70855075747977,138.7237668472585,114.28444654039622,69.63876423567332,78.15802725720445,0,195.73817370955763,1607.1483347363983,507.3555283808078,3.167696506364103
Central America,2023-03-13,231.09317060860354,236.2476465794313,100.419468366845,149.52725912070187,67.74226956268224,0,154.12313651928662,1681.0122265003515,717.2875446755817,2.3435681254728156
Central America,2023-03-20,267.48219159842824,288.8775158590525,191.94906264713794,168.54417745493592,76.29924345417938,0,218.974265905963,1735.8146284863371,916.8529475595545,1.8932312243819085
Central America,2023-03-27,268.15790468409523,259.12236989426845,212.90927163706658,160.08118001170888,81.77797630877716,0,224.76348732104842,1845.1467648073376,900.2707262271391,2.0495465542237405
Central America,2023-04-03,172.5177150042457,121.82572795960861,58.509930589096285,68.48052688670634,66.67700450262912,0,180.9011369071535,1605.072617732319,421.333900439657,3.8095026677356003
Central America,2023-04-10,200.69767644303866,203.87596194191377,109.16309776860365,105.79440358443367,81.81358119806515,0,161.84965382860915,1806.2106646573197,619.5311397379897,2.9154477455664245
Central America,2023-04-17,142.15408872632125,135.00237694151227,44.86780021079355,96.05279178449247,74.52372768727568,0,93.58968761030675,1718.5625066366938,418.0770576631195,4.110635767106567
Central America,2023-04-24,295.9063554944062,275.8237100348313,147.98527629333972,236.16996382864164,84.45460240482252,0,350.53358087593415,1806.4737856507147,955.8853056512189,1.8898436611283744
Central America,2023-05-01,296.99733929076166,269.40354060080296,187.4111379194325,189.8982397673718,71.98580099923026,0,249.259225251397,1884.1080413192165,943.7102575783689,1.9964899461345038
Central America,2023-05-08,193.85357469636494,166.83579526291612,130.97461856026638,144.53681884067876,77.81244655162098,0,186.46762587085337,1597.1277238995908,636.2008073602262,2.5104144877252152
Central America,2023-05-15,285.5177720556985,272.00366106767177,164.35890739887586,134.28604849473976,73.5939376832147,0,200.47153778221585,1698.9531855005528,856.1663890169859,1.9843726725259783
Central America,2023-05-22,237.18121334088687,179.5602196106221,90.10371350247296,111.01185776386369,73.03787737959422,1,294.5882322955694,2024.162429480006,617.8570042178455,3.2761017770485967
Central America,2023-05-29,246.1293488001357,269.1712634044141,109.8894835694117,108.07721408075135,76.5893042822569,0,259.03280335451086,1688.758928894395,733.2673098547128,2.3030604340305314
Central America,2023-06-05,103.23283702705513,110.76620457025555,41.41227483046993,61.81655271934436,79.36807469224904,1,136.39829582939964,1517.360983617002,317.227869147125,4.783189407968678
Central America,2023-06-12,258.2824304448236,236.72964178905133,165.57303304505717,128.65100595753228,61.50435088075995,0,257.3467378867421,1671.2695183895012,789.2361112364645,2.1175786239319314
Central America,2023-06-19,99.67986585187401,123.3991673786106,69.2925882179758,82.82357941839267,88.33633608817878,1,134.8808672521777,1858.626936691312,375.1952008668531,4.953759889244665
Central America,2023-06-26,276.6613322740192,307.2175142928996,173.5511740640554,180.7017449163179,55.40336959450202,0,363.3931558739914,1419.8785798094593,938.1317655472922,1.5135172178943574
Central America,2023-07-03,265.417685791328,282.1510619873568,108.83694436354916,223.70716050011657,67.15187890261103,0,281.6527243172056,1849.1080333527584,880.1128526423506,2.1009896944479416
Central America,2023-07-10,204.352612757952,223.75436567007264,111.74098072535456,120.33907409125099,73.057309292351,0,275.2864189535163,1615.5193715857151,660.1870332446301,2.4470631657909125
Central America,2023-07-17,83.99639922670515,113.59626046615085,50.08892507174521,77.29693973534943,78.12355969085948,0,72.1084726587505,1668.6456641109205,324.97852449995065,5.134633639802786
Central America,2023-07-24,154.96289325419036,159.52020506560427,50.255147278554986,129.88667778392931,89.76172527741379,0,138.3065098952054,1685.2772559054727,494.62492338227895,3.407182243024536
Central America,2023-07-31,146.60531903935205,144.40890817490074,71.81254606449092,103.8017359126772,55.417085117748925,0,93.29703907199335,1508.4327597662598,466.6285091914209,3.232620232270182
Central America,2023-08-07,147.83774278592773,136.96087683629668,120.70333544541535,90.74470515316062,68.9230587161029,0,158.38755135426854,1549.7276228915591,496.2466602208004,3.122897839155274
Central America,2023-08-14,125.30812393981138,109.53286256493578,87.98766007677399,62.43999357435014,52.73166512200734,1,147.55522500306716,1670.7770984039016,385.26864015587125,4.336654802030972
Central America,2023-08-21,292.4210367850228,236.49718939120186,160.6832556509664,120.59712401130771,74.31621973910248,0,356.4072489379793,1806.3930543213155,810.1986058384988,2.2295682087132516
Central America,2023-08-28,206.87506550290485,243.9385844409128,111.22900514977259,116.49196029193496,76.7168358450003,0,148.91964249309456,1716.4084497974738,678.5346153855251,2.529581263620953
Central America,2023-09-04,145.98903212843746,139.79123771528822,50.81445661239207,124.42158137690448,89.90795742171252,0,139.46730173943573,1644.176961624035,461.01630783302227,3.5664182235816857
Central America,2023-09-11,200.37044594318795,210.99373443153883,132.68189507901968,76.02077636070281,75.20634760893455,1,148.57279610847476,1796.0715703241403,620.0668518144493,2.896577304638117
Central America,2023-09-18,222.54865036273304,183.09948817140224,58.06448315123981,96.54790811131697,84.4402512944238,1,251.41362850225389,1986.6559872646226,560.260529796692,3.5459502884944305
Central America,2023-09-25,210.4476369951927,223.59062311415977,170.01431847377182,165.77509526076835,79.83837081539059,0,152.86013487561462,1900.0661963483135,769.8276738438926,2.4681708139445413
Central America,2023-10-02,190.89254719620314,197.34046387072993,110.62945361052459,160.7466633570907,69.64751802994832,0,252.6140152878642,1801.3550725595612,659.6091280345483,2.7309432146991326
Central America,2023-10-09,293.7025479511234,217.07905717122483,133.6974259473754,178.17888750701854,59.910392532079605,0,230.4119152319233,1749.0187658924021,822.6579185767421,2.1260583851406083
Central America,2023-10-16,192.2321089862263,177.04289075202337,151.95901195100114,149.35254101415214,76.75002298291811,0,160.15276316129996,1750.1230912350236,670.586552703403,2.6098392283286573
Central America,2023-10-23,295.64365895139787,223.6962886826266,93.16900247527187,177.26123496851326,59.078979828546366,0,378.63824217531743,1532.2819747864307,789.7701850778096,1.9401618391500401
Central America,2023-10-30,285.07805458351254,273.3870583680797,159.66070886274602,129.72507165956893,86.95207072669643,0,275.60607626202363,1730.7785600318175,847.8508934739071,2.041371393666029
Central America,2023-11-06,103.51498112132131,130.85297859947536,81.4030773894898,84.89015139328959,72.37937897963175,0,64.09614057397903,1589.2162218630465,400.661188503576,3.966484070490053
Central America,2023-11-13,312.48508942583663,311.58148778957485,117.21158452331366,197.41753599452124,85.95177411511416,0,311.1317168041804,1578.5114953797236,938.6956977332464,1.6816008629756143
Central America,2023-11-20,124.72689006368205,99.88035532533264,63.417163989096935,107.7441304647551,69.197855658676,0,83.27199587626811,1744.685092511066,395.76853984286674,4.408347093995303
Central America,2023-11-27,255.26007880699473,206.123709759294,164.9794849584632,114.45356885806733,76.68850786400992,0,354.37138371954,1618.7670683720016,740.8168423828192,2.1851110500745055
Central America,2023-12-04,174.33997561088702,159.06982383442116,116.87026454736785,115.13216927935783,76.09348857334689,0,186.62907084630035,1807.6512732431788,565.4122332720339,3.19705016423561
Central America,2023-12-11,274.84345118942423,320.597491239778,82.77724051560959,155.56224642169215,73.54955881989076,0,221.3111186871411,1824.6419657773204,833.780429366504,2.188396250993395
Central America,2023-12-18,238.98731195259154,288.7176682976438,210.2502616750596,178.9844566101045,69.67340486603408,0,251.16948551974497,1790.921785151616,916.9396985353995,1.953151104715176
Central America,2023-12-25,291.08384457258893,237.5378562491086,99.84131028421568,107.6050465802293,77.9245601847052,0,192.55012432236924,1792.881548865286,736.0680576861424,2.4357551318029973
Central America,2024-01-01,258.83259990682467,247.33394536675397,107.53441312568998,143.58365839465029,64.73836736516792,0,320.9299166855019,1616.5290062778479,757.284616793919,2.1346386423662906
Central America,2024-01-08,169.79587042855567,119.43152480720984,69.48190689149446,130.34741064043686,61.905646710409414,0,227.57102812739507,1804.9778252010146,489.05671276769687,3.69073315645988
Central America,2024-01-15,135.2148520217313,138.52461201041086,37.05220164414601,78.65308613240055,86.42826893326827,1,175.71920605506213,1838.652175499576,389.4447518086887,4.721214413496058
Central America,2024-01-22,160.17278660182632,186.59248373950535,65.29017358161212,112.9251202923679,81.271679888921,0,139.8958859631114,1732.0898393225161,524.9805642153117,3.2993408849553703
